{'episode' 1, 'episode_time_secs' '3.91670298576355', 'episode_steps' '144', 'episode_reward' 0.0, 'reward_min' 0.0, 'reward_max' 0.0, 'reward_avg_by_step' 0.0, 'value_avg' -0.004148183, 'training_time' 3.91670298576355, 'training_steps' '1428'}
{'episode' 1258, 'episode_time_secs' '5.891364097595215', 'episode_steps' '415', 'episode_reward' 9.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.021686746987951807, 'value_avg' 1.277812, 'training_time' 137656.83014893532, 'training_steps' '2391275'}
{'episode' 1259, 'episode_time_secs' '7.721593856811523', 'episode_steps' '579', 'episode_reward' 13.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.022452504317789293, 'value_avg' 1.2787249, 'training_time' 137664.55174279213, 'training_steps' '2394933'}
{'episode' 1260, 'episode_time_secs' '6.653254747390747', 'episode_steps' '510', 'episode_reward' 11.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.021568627450980392, 'value_avg' 1.2792579, 'training_time' 137671.20499753952, 'training_steps' '2398382'}
{'episode' 1261, 'episode_time_secs' '7.2991650104522705', 'episode_steps' '497', 'episode_reward' 10.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.02012072434607646, 'value_avg' 1.2799802, 'training_time' 137678.50416254997, 'training_steps' '2401715'}
{'episode' 1262, 'episode_time_secs' '5.066317081451416', 'episode_steps' '391', 'episode_reward' 8.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.020460358056265986, 'value_avg' 1.2803733, 'training_time' 137683.57047963142, 'training_steps' '2404517'}
{'episode' 1263, 'episode_time_secs' '8.908153295516968', 'episode_steps' '680', 'episode_reward' 16.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.023529411764705882, 'value_avg' 1.2811142, 'training_time' 137692.47863292694, 'training_steps' '2408692'}
{'episode' 1264, 'episode_time_secs' '9.929882287979126', 'episode_steps' '702', 'episode_reward' 17.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.024216524216524215, 'value_avg' 1.2824577, 'training_time' 137702.40851521492, 'training_steps' '2413039'}
{'episode' 1265, 'episode_time_secs' '7.72262716293335', 'episode_steps' '559', 'episode_reward' 12.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.02146690518783542, 'value_avg' 1.2836438, 'training_time' 137710.13114237785, 'training_steps' '2416775'}
{'episode' 1266, 'episode_time_secs' '9.592986106872559', 'episode_steps' '687', 'episode_reward' 18.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.026200873362445413, 'value_avg' 1.2841663, 'training_time' 137719.72412848473, 'training_steps' '2421069'}
{'episode' 1267, 'episode_time_secs' '8.675900220870972', 'episode_steps' '663', 'episode_reward' 16.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.024132730015082957, 'value_avg' 1.2858642, 'training_time' 137728.4000287056, 'training_steps' '2425216'}
{'episode' 1268, 'episode_time_secs' '5.7685770988464355', 'episode_steps' '424', 'episode_reward' 8.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.018867924528301886, 'value_avg' 1.2863913, 'training_time' 137734.16860580444, 'training_steps' '2428236'}
{'episode' 1269, 'episode_time_secs' '8.637667894363403', 'episode_steps' '615', 'episode_reward' 15.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.024390243902439025, 'value_avg' 1.2873197, 'training_time' 137742.8062736988, 'training_steps' '2432131'}
{'episode' 1270, 'episode_time_secs' '10.077841758728027', 'episode_steps' '754', 'episode_reward' 18.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.023872679045092837, 'value_avg' 1.2887995, 'training_time' 137752.88411545753, 'training_steps' '2436600'}
{'episode' 1271, 'episode_time_secs' '9.794651985168457', 'episode_steps' '697', 'episode_reward' 16.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.02295552367288379, 'value_avg' 1.289198, 'training_time' 137762.6787674427, 'training_steps' '2440940'}
{'episode' 1272, 'episode_time_secs' '9.342824935913086', 'episode_steps' '713', 'episode_reward' 15.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.021037868162692847, 'value_avg' 1.2906085, 'training_time' 137772.02159237862, 'training_steps' '2445354'}
{'episode' 1273, 'episode_time_secs' '8.96027398109436', 'episode_steps' '651', 'episode_reward' 16.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.02457757296466974, 'value_avg' 1.2919061, 'training_time' 137780.9818663597, 'training_steps' '2449404'}
{'episode' 1274, 'episode_time_secs' '8.522253036499023', 'episode_steps' '622', 'episode_reward' 15.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.024115755627009645, 'value_avg' 1.292722, 'training_time' 137789.5041193962, 'training_steps' '2453385'}
{'episode' 1275, 'episode_time_secs' '9.100051879882812', 'episode_steps' '675', 'episode_reward' 15.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.022222222222222223, 'value_avg' 1.2942914, 'training_time' 137798.6041712761, 'training_steps' '2457546'}
{'episode' 1276, 'episode_time_secs' '11.133389949798584', 'episode_steps' '787', 'episode_reward' 20.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.025412960609911054, 'value_avg' 1.295767, 'training_time' 137809.7375612259, 'training_steps' '2462289'}
{'episode' 1277, 'episode_time_secs' '6.904968023300171', 'episode_steps' '522', 'episode_reward' 11.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.0210727969348659, 'value_avg' 1.2970014, 'training_time' 137816.6425292492, 'training_steps' '2465695'}
{'episode' 1278, 'episode_time_secs' '12.355164766311646', 'episode_steps' '908', 'episode_reward' 24.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.02643171806167401, 'value_avg' 1.2995968, 'training_time' 137828.9976940155, 'training_steps' '2471031'}
{'episode' 1279, 'episode_time_secs' '9.959090948104858', 'episode_steps' '762', 'episode_reward' 18.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.023622047244094488, 'value_avg' 1.3004562, 'training_time' 137838.9567849636, 'training_steps' '2475681'}
{'episode' 1280, 'episode_time_secs' '8.227294206619263', 'episode_steps' '610', 'episode_reward' 14.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.022950819672131147, 'value_avg' 1.3012693, 'training_time' 137847.18407917023, 'training_steps' '2479616'}
{'episode' 1281, 'episode_time_secs' '8.07269024848938', 'episode_steps' '598', 'episode_reward' 14.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.023411371237458192, 'value_avg' 1.3025695, 'training_time' 137855.25676941872, 'training_steps' '2483487'}
{'episode' 1282, 'episode_time_secs' '11.918880939483643', 'episode_steps' '901', 'episode_reward' 22.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.0244173140954495, 'value_avg' 1.303483, 'training_time' 137867.1756503582, 'training_steps' '2488743'}
{'episode' 1283, 'episode_time_secs' '8.205852746963501', 'episode_steps' '596', 'episode_reward' 14.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.02348993288590604, 'value_avg' 1.3046421, 'training_time' 137875.38150310516, 'training_steps' '2492554'}
{'episode' 1284, 'episode_time_secs' '10.638765096664429', 'episode_steps' '808', 'episode_reward' 20.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.024752475247524754, 'value_avg' 1.3059635, 'training_time' 137886.02026820183, 'training_steps' '2497401'}
{'episode' 1285, 'episode_time_secs' '8.734112024307251', 'episode_steps' '621', 'episode_reward' 15.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.024154589371980676, 'value_avg' 1.3070506, 'training_time' 137894.75438022614, 'training_steps' '2501331'}
{'episode' 1286, 'episode_time_secs' '12.482264041900635', 'episode_steps' '954', 'episode_reward' 24.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.025157232704402517, 'value_avg' 1.3085266, 'training_time' 137907.23664426804, 'training_steps' '2506874'}
{'episode' 1287, 'episode_time_secs' '8.914484977722168', 'episode_steps' '630', 'episode_reward' 15.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.023809523809523808, 'value_avg' 1.3101054, 'training_time' 137916.15112924576, 'training_steps' '2510971'}
{'episode' 1288, 'episode_time_secs' '8.258561134338379', 'episode_steps' '632', 'episode_reward' 15.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.023734177215189875, 'value_avg' 1.3109441, 'training_time' 137924.4096903801, 'training_steps' '2514970'}
{'episode' 1289, 'episode_time_secs' '8.382104873657227', 'episode_steps' '628', 'episode_reward' 15.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.02388535031847134, 'value_avg' 1.312034, 'training_time' 137932.79179525375, 'training_steps' '2519010'}
{'episode' 1290, 'episode_time_secs' '9.717149019241333', 'episode_steps' '709', 'episode_reward' 18.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.02538787023977433, 'value_avg' 1.3128788, 'training_time' 137942.508944273, 'training_steps' '2523368'}
{'episode' 1291, 'episode_time_secs' '9.042319059371948', 'episode_steps' '672', 'episode_reward' 17.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.025297619047619048, 'value_avg' 1.3142273, 'training_time' 137951.55126333237, 'training_steps' '2527564'}
{'episode' 1292, 'episode_time_secs' '8.470831871032715', 'episode_steps' '597', 'episode_reward' 14.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.023450586264656615, 'value_avg' 1.3152193, 'training_time' 137960.0220952034, 'training_steps' '2531354'}
{'episode' 1293, 'episode_time_secs' '11.179574012756348', 'episode_steps' '848', 'episode_reward' 20.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.02358490566037736, 'value_avg' 1.3165556, 'training_time' 137971.20166921616, 'training_steps' '2536390'}
{'episode' 1294, 'episode_time_secs' '6.885012149810791', 'episode_steps' '480', 'episode_reward' 11.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.022916666666666665, 'value_avg' 1.3176961, 'training_time' 137978.08668136597, 'training_steps' '2539784'}
{'episode' 1295, 'episode_time_secs' '8.521168947219849', 'episode_steps' '646', 'episode_reward' 17.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.02631578947368421, 'value_avg' 1.3192569, 'training_time' 137986.6078503132, 'training_steps' '2543868'}
{'episode' 1296, 'episode_time_secs' '9.892831087112427', 'episode_steps' '740', 'episode_reward' 18.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.024324324324324326, 'value_avg' 1.3214512, 'training_time' 137996.5006814003, 'training_steps' '2548295'}
{'episode' 1297, 'episode_time_secs' '8.587226152420044', 'episode_steps' '618', 'episode_reward' 14.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.022653721682847898, 'value_avg' 1.3223817, 'training_time' 138005.08790755272, 'training_steps' '2552421'}
{'episode' 1298, 'episode_time_secs' '9.669250249862671', 'episode_steps' '732', 'episode_reward' 17.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.023224043715846996, 'value_avg' 1.3242121, 'training_time' 138014.75715780258, 'training_steps' '2556948'}
{'episode' 1299, 'episode_time_secs' '7.632901906967163', 'episode_steps' '525', 'episode_reward' 12.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.022857142857142857, 'value_avg' 1.3249124, 'training_time' 138022.39005970955, 'training_steps' '2560495'}
{'episode' 1300, 'episode_time_secs' '11.76758623123169', 'episode_steps' '894', 'episode_reward' 21.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.02348993288590604, 'value_avg' 1.3267773, 'training_time' 138034.15764594078, 'training_steps' '2565773'}
{'episode' 1301, 'episode_time_secs' '8.952497005462646', 'episode_steps' '634', 'episode_reward' 14.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.022082018927444796, 'value_avg' 1.3279984, 'training_time' 138043.11014294624, 'training_steps' '2569781'}
{'episode' 1302, 'episode_time_secs' '8.613270044326782', 'episode_steps' '640', 'episode_reward' 16.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.025, 'value_avg' 1.3294827, 'training_time' 138051.72341299057, 'training_steps' '2573921'}
{'episode' 1303, 'episode_time_secs' '13.79139518737793', 'episode_steps' '1011', 'episode_reward' 25.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.024727992087042534, 'value_avg' 1.3313392, 'training_time' 138065.51480817795, 'training_steps' '2579709'}
{'episode' 1304, 'episode_time_secs' '12.550527095794678', 'episode_steps' '946', 'episode_reward' 25.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.026427061310782242, 'value_avg' 1.3332344, 'training_time' 138078.06533527374, 'training_steps' '2585343'}
{'episode' 1305, 'episode_time_secs' '12.398062705993652', 'episode_steps' '869', 'episode_reward' 22.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.02531645569620253, 'value_avg' 1.3347385, 'training_time' 138090.46339797974, 'training_steps' '2590524'}
{'episode' 1306, 'episode_time_secs' '11.957645177841187', 'episode_steps' '901', 'episode_reward' 22.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.0244173140954495, 'value_avg' 1.3359753, 'training_time' 138102.42104315758, 'training_steps' '2595806'}
{'episode' 1307, 'episode_time_secs' '7.393101692199707', 'episode_steps' '514', 'episode_reward' 12.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.023346303501945526, 'value_avg' 1.3370377, 'training_time' 138109.81414484978, 'training_steps' '2599332'}
{'episode' 1308, 'episode_time_secs' '11.911526918411255', 'episode_steps' '889', 'episode_reward' 23.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.025871766029246346, 'value_avg' 1.3380647, 'training_time' 138121.7256717682, 'training_steps' '2604523'}
{'episode' 1309, 'episode_time_secs' '10.71417498588562', 'episode_steps' '777', 'episode_reward' 21.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.02702702702702703, 'value_avg' 1.3398566, 'training_time' 138132.43984675407, 'training_steps' '2609271'}
{'episode' 1310, 'episode_time_secs' '9.532130718231201', 'episode_steps' '714', 'episode_reward' 18.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.025210084033613446, 'value_avg' 1.341257, 'training_time' 138141.9719774723, 'training_steps' '2613664'}
{'episode' 1311, 'episode_time_secs' '9.239938020706177', 'episode_steps' '675', 'episode_reward' 16.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.023703703703703703, 'value_avg' 1.3425943, 'training_time' 138151.211915493, 'training_steps' '2617981'}
{'episode' 1312, 'episode_time_secs' '16.758738040924072', 'episode_steps' '1254', 'episode_reward' 31.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.024720893141945772, 'value_avg' 1.345408, 'training_time' 138167.97065353394, 'training_steps' '2625071'}
{'episode' 1313, 'episode_time_secs' '11.021959781646729', 'episode_steps' '787', 'episode_reward' 21.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.026683608640406607, 'value_avg' 1.347295, 'training_time' 138178.99261331558, 'training_steps' '2629877'}
{'episode' 1314, 'episode_time_secs' '10.782474756240845', 'episode_steps' '815', 'episode_reward' 21.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.025766871165644172, 'value_avg' 1.3487306, 'training_time' 138189.77508807182, 'training_steps' '2634888'}
{'episode' 1315, 'episode_time_secs' '11.127763271331787', 'episode_steps' '780', 'episode_reward' 20.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.02564102564102564, 'value_avg' 1.3504283, 'training_time' 138200.90285134315, 'training_steps' '2639722'}
{'episode' 1316, 'episode_time_secs' '10.170669078826904', 'episode_steps' '762', 'episode_reward' 20.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.026246719160104987, 'value_avg' 1.3519834, 'training_time' 138211.07352042198, 'training_steps' '2644385'}
{'episode' 1317, 'episode_time_secs' '11.705345869064331', 'episode_steps' '840', 'episode_reward' 22.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.02619047619047619, 'value_avg' 1.353741, 'training_time' 138222.77886629105, 'training_steps' '2649441'}
{'episode' 1318, 'episode_time_secs' '10.58614468574524', 'episode_steps' '801', 'episode_reward' 20.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.024968789013732832, 'value_avg' 1.3557172, 'training_time' 138233.3650109768, 'training_steps' '2654322'}
{'episode' 1319, 'episode_time_secs' '11.870914936065674', 'episode_steps' '854', 'episode_reward' 22.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.02576112412177986, 'value_avg' 1.356961, 'training_time' 138245.23592591286, 'training_steps' '2659465'}
{'episode' 1320, 'episode_time_secs' '11.808141708374023', 'episode_steps' '895', 'episode_reward' 23.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.02569832402234637, 'value_avg' 1.3590549, 'training_time' 138257.04406762123, 'training_steps' '2664844'}
{'episode' 1321, 'episode_time_secs' '12.401144027709961', 'episode_steps' '873', 'episode_reward' 22.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.025200458190148912, 'value_avg' 1.3604736, 'training_time' 138269.44521164894, 'training_steps' '2670081'}
{'episode' 1322, 'episode_time_secs' '10.94077205657959', 'episode_steps' '808', 'episode_reward' 22.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.027227722772277228, 'value_avg' 1.3622158, 'training_time' 138280.38598370552, 'training_steps' '2674774'}
{'episode' 1323, 'episode_time_secs' '12.607899904251099', 'episode_steps' '873', 'episode_reward' 23.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.026345933562428408, 'value_avg' 1.3636944, 'training_time' 138292.99388360977, 'training_steps' '2680000'}
{'episode' 1324, 'episode_time_secs' '9.987737894058228', 'episode_steps' '753', 'episode_reward' 19.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.025232403718459494, 'value_avg' 1.3654183, 'training_time' 138302.98162150383, 'training_steps' '2684637'}
{'episode' 1325, 'episode_time_secs' '11.839066982269287', 'episode_steps' '842', 'episode_reward' 22.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.026128266033254157, 'value_avg' 1.3670866, 'training_time' 138314.8206884861, 'training_steps' '2689754'}
{'episode' 1326, 'episode_time_secs' '12.05654501914978', 'episode_steps' '910', 'episode_reward' 24.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.026373626373626374, 'value_avg' 1.3687514, 'training_time' 138326.87723350525, 'training_steps' '2695206'}
{'episode' 1327, 'episode_time_secs' '10.256943702697754', 'episode_steps' '705', 'episode_reward' 19.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.02695035460992908, 'value_avg' 1.3705506, 'training_time' 138337.13417720795, 'training_steps' '2699672'}
